date,mean_pressure,.geo
2020-06-28,100401.95684593156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-06-29,100326.84518076651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-06-30,100272.90094689708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-01,100262.26620996048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-02,100346.45842179205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-03,100392.64423525022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-04,100344.903463441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-05,100254.55995864439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-06,100284.42513022851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-07,100287.89242033531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-08,100181.59559760151,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-09,100186.70303400612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-10,100317.80698211488,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-11,100311.34790443341,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-12,100257.92750178641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-13,100255.93611810147,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-14,100276.5449387779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-15,100264.95996485809,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-16,100184.72633879099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-17,100256.55398314705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-18,100228.86899645468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-19,100220.92858400386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-20,100201.46532589069,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-21,100245.20250584255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-22,100244.30207330076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-23,100244.21712699742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-24,100297.60401887578,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-25,100359.3938201413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-26,100308.802087109,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-27,100282.79956883902,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-28,100262.96038255608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-29,100335.1303925325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-30,100347.57048221672,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-07-31,100293.37744189335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-01,100299.7604277779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-02,100256.06078023216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-03,100173.14234007512,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-04,100229.43824801591,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-05,100276.73607011797,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-06,100232.62927061645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-07,100288.46454572755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-08,100309.18940704144,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-09,100375.7760034244,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-10,100412.33937614561,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-11,100513.92938142724,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-12,100429.70816375136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-13,100291.14440612664,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-14,100294.23628587105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-15,100367.0155739204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-16,100354.25681693434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-17,100297.8587197039,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-18,100225.34375507016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-19,100281.07766938338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-20,100384.57007314888,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-21,100477.67192068567,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-22,100495.19831160264,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-23,100370.38460144358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-24,100426.82663463161,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-25,100466.51562224909,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-26,100374.72953193661,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-27,100235.32561455105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-28,100219.3921976781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-29,100156.94591156536,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-30,100181.31674968841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-08-31,100235.43562273237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-01,100236.5701387378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-02,100285.98266035625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-03,100344.98949713993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-04,100181.61676729386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-05,100158.94711633056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-06,100261.85318952087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-07,100367.16049958054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-08,100357.87740392081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-09,100168.42777277227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-10,100141.35269415184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-11,100330.23858838795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-12,100385.91023636177,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-13,100345.89194050044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-14,100351.90111259549,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-15,100396.98759506078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-16,100370.3017177397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-17,100304.75499080025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-18,100266.58063296774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-19,100277.65025907625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-20,100283.77660235496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-21,100281.10326632902,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-22,100318.01175767988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-23,100368.27419972862,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-24,100396.81876395918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-25,100342.51961627019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-26,100325.93351180424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-27,100389.38772727424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-28,100351.3540836017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-29,100239.39172302136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-09-30,100164.71112388367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-01,100190.08265069054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-02,100258.16452812208,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-03,100293.88655875556,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-04,100244.67365188841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-05,100286.42987334428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-06,100234.62457237739,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-07,100175.37615255293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-08,100157.23111124913,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-09,100181.12533355423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-10,100213.9911731099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-11,100116.47340368608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-12,100157.32240069313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-13,100198.46735914773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-14,100217.03160868947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-15,100167.51576723518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-16,100096.27291729233,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-17,100163.66896745749,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-18,100192.45879979146,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-19,100260.67510865317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-20,100245.24243742292,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-21,100222.01072379116,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-22,100241.26665182282,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-23,100315.87163382035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-24,100329.02515853534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-25,100242.61628228094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-26,100245.02773721618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-27,100380.67421112041,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-28,100350.89422748309,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-29,100362.96979802052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-30,100336.85091979848,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-10-31,100336.59299130423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-01,100340.27467093337,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-02,100463.85788948605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-03,100466.53324496081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-04,100438.28640272294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-05,100491.7299599907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-06,100461.38055218974,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-07,100348.6795393585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-08,100347.33551848051,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-09,100305.31159060072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-10,100299.02571949332,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-11,100367.47831250018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-12,100290.79469627139,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-13,100176.29309452053,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-14,100235.14488250946,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-15,100291.19313180268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-16,100209.84187888137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-17,100127.45695294507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-18,100154.70087129722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-19,100102.24329698323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-20,100156.62555275936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-21,100167.92904657846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-22,100270.60634383094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-23,100269.25191502429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-24,100195.11327036793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-25,100174.72437975301,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-26,100225.10585709204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-27,100220.00745642644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-28,100172.53869747273,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-29,100276.74879954981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-11-30,100280.56242513366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-01,100236.93269884662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-02,100190.31708798923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-03,100197.21246155279,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-04,100114.76457023706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-05,100138.4786387188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-06,100218.62252876417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-07,100257.42278628703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-08,100092.45812664187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-09,100040.2585498631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-10,100192.568471398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-11,100191.37767835872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-12,100194.28912811587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-13,100247.84621465532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-14,100283.43301988722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-15,100292.1492804203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-16,100131.21248053905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-17,100095.53910654056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-18,100076.16271924824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-19,100098.10189068738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-20,100144.5011443543,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-21,100128.7567875919,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-22,100117.25368765165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-23,100065.15275318187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-24,100156.14246434892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-25,100223.68111867107,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-26,100234.1525995657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-27,100164.2832768923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-28,100129.16432790324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-29,100123.23434581934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-30,100153.70342753972,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020-12-31,100205.291516934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-01,100177.70315310179,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-02,100187.60453668318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-03,100157.06839890497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-04,100120.5240814959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-05,100165.12308281811,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-06,100101.08721429974,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-07,100086.63553781198,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-08,100072.18993693103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-09,100012.25128847736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-10,100056.96944591151,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-11,100153.38087668238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-12,100117.21933113088,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-13,100168.77430674217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-14,100188.42149867264,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-15,100096.90922491132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-16,100085.48897415448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-17,100138.30140187718,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-18,100168.79835026558,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-19,100257.12008471324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-20,100223.71323998988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-21,100197.88351404807,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-22,100217.24282232646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-23,100277.74947960352,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-24,100317.74659714235,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-25,100246.81487177359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-26,100086.53248551002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-27,100059.34743322872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-28,100111.79556618782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-29,100145.46799432479,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-30,100268.85488620317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-01-31,100278.77574797274,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-01,100251.25555348431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-02,100229.7034948547,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-03,100255.85701439157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-04,100237.07485423717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-05,100200.89660076701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-06,100154.91502780623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-07,100165.56376280275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-08,100145.44424422557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-09,100123.35421823162,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-10,100191.06965199887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-11,100205.14400223694,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-12,100371.35459277898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-13,100430.8315555279,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-14,100363.8150754445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-15,100308.4143356703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-16,100300.00081986167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-17,100277.27580665756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-18,100268.08987755577,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-19,100338.24712703194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-20,100380.63443488222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-21,100290.25605575746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-22,100198.87363083087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-23,100031.26081785945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-24,99948.0102301481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-25,100087.97705595421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-26,100103.11881435908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-27,100261.03495027318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-02-28,100346.16775924021,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-01,100410.4679166537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-02,100387.7526554889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-03,100426.66014229343,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-04,100462.75822191837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-05,100374.91299972725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-06,100409.88063676498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-07,100364.86202158907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-08,100367.61672241721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-09,100436.11566781618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-10,100418.34853098038,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-11,100399.47335535736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-12,100430.90633554608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-13,100329.4430032138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-14,100284.27897046076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-15,100307.26463927807,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-16,100283.8593479769,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-17,100173.90138530736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-18,100146.44874742388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-19,100043.86649371899,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-20,99942.00931708104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-21,100078.99589378732,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-22,100227.21467949444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-23,100194.97177949685,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-24,100112.8108743005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-25,100141.89020411966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-26,100163.35816219795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-27,100150.29836925188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-28,100125.28676173609,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-29,99990.18022286429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-30,99978.81466982872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-03-31,99942.19844623256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-01,100001.25639923633,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-02,100085.64127857,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-03,100111.30358012032,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-04,100162.45866170952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-05,100193.46786832501,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-06,100180.414522081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-07,100167.35266653546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-08,100198.69372728116,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-09,100308.52041714558,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-10,100449.51865487441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-11,100477.20458225024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-12,100488.28805970663,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-13,100466.51600197452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-14,100418.66606773606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-15,100411.23780995082,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-16,100422.0128209111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-17,100473.41159129111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-18,100426.40224831967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-19,100348.51055291468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-20,100416.99274724438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-21,100411.20554191993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-22,100372.33506108396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-23,100387.0401525115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-24,100387.05270934087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-25,100407.95092394095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-26,100410.59884425385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-27,100452.23139604324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-28,100461.99570737664,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-29,100384.95307801972,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-04-30,100387.85595806447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-01,100365.32881632676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-02,100251.5560284863,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-03,100115.76279070567,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-04,100120.26320149953,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-05,100163.69848247909,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-06,100274.61050527642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-07,100312.83966439174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-08,100268.23524335219,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-09,100233.20101628329,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-10,100222.07134177702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-11,100161.95104648871,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-12,100106.78218949676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-13,100092.06850246647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-14,100119.2761656707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-15,100131.39888257158,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-16,100215.40279374347,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-17,100249.14215711651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-18,100250.55993965812,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-19,100338.65537501336,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-20,100448.07493018227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-21,100305.38696609739,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-22,100274.4069551889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-23,100335.96817037932,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-24,100399.65664191544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-25,100300.47037623881,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-26,100386.28098645758,"{""type"":""MultiPoint"",""coordinates"":[]}"
